"msgId","msgSvrId","type","status","isSend","isShowTimer","createTime","talker","content","imgPath","reserved","lvbuffer","transContent","transBrandWording","talkerId","bizClientMsgId","bizChatId","bizChatUserId","msgSeq","flag"
"91976","1201398152028716894","1","3","0","","1538054558000","gh_486994bdc191","我想要女朋友","","","{","","","38","","-1","","674985061","0"
"91977","3423447088300472512","1","3","1","","1538054562000","gh_486994bdc191","这么巧，我也很喜欢打篮球！","","","{","","","38","","-1","","674985062","0"
"91978","5432121718150906715","1","3","0","","1538054563000","gh_486994bdc191","我很喜欢打篮球呢，哈哈。","","","{","","","38","","-1","","674985063","0"
"91979","4836122221158652816","1","3","0","","1538054565000","gh_486994bdc191","NBA现在是不是存在巨星断层了啊？","","","{","","","38","","-1","","674985064","0"
"91980","8916371669648050870","1","3","1","","1538054568000","gh_486994bdc191","宇宙中的其他星球是否有生命存在，现在还无从推测呢。","","","{","","","38","","-1","","674985065","0"
"91981","4115238779004137663","1","3","0","","1538054569000","gh_486994bdc191","都是推测吧。","","","{","","","38","","-1","","674985066","0"
"91982","4796923820859262951","1","3","1","","1538054573000","gh_486994bdc191","我也想有个女友","","","{","","","38","","-1","","674985067","0"
"91983","5019500186532135771","1","3","0","","1538054575000","gh_486994bdc191","我一直以为你喜欢的人是我，不是吗？","","","{","","","38","","-1","","674985068","0"
"91984","7089463622927881335","1","3","1","","1538054579000","gh_486994bdc191","有空切磋","","","{","","","38","","-1","","674985069","0"
"91985","4940080655697043607","1","3","0","","1538054580000","gh_486994bdc191","咱们出去看电影吧","","","{","","","38","","-1","","674985070","0"
"91986","3145137204876798427","1","3","1","","1538054584000","gh_486994bdc191","你貌似话里有话","","","{","","","38","","-1","","674985071","0"
"91987","7590347072146612967","1","3","0","","1538054587000","gh_486994bdc191","我说的日语，听不懂？","","","{","","","38","","-1","","674985072","0"
"91988","1867180093757046875","1","3","1","","1538054590000","gh_486994bdc191","能推测出来吗？","","","{","","","38","","-1","","674985073","0"
"91989","7756215545115278634","1","3","0","","1538054591000","gh_486994bdc191","没有啦，都是推测的。","","","{","","","38","","-1","","674985074","0"
"91990","7971212417818290080","1","3","1","","1538054596000","gh_486994bdc191","你可以再仔细看看哦有可能不是的说","","","{","","","38","","-1","","674985075","0"
"91991","2394986331519242751","1","3","0","","1538054597000","gh_486994bdc191","现在有什么好看的小说没有","","","{","","","38","","-1","","674985076","0"
"91992","435012738880962502","1","3","1","","1538054601000","gh_486994bdc191","好啊，有什么可以推荐的没","","","{","","","38","","-1","","674985077","0"
"91993","240766293366025855","1","3","0","","1538054602000","gh_486994bdc191","小说呀，想起了我码过的一个解析红楼梦的帖子~","","","{","","","38","","-1","","674985078","0"
"91994","900148348873681796","1","3","1","","1538054607000","gh_486994bdc191","我相信这么聪明的你，换个方式想想肯定会懂的！","","","{","","","38","","-1","","674985079","0"
"91995","7212167516556889436","1","3","0","","1538054608000","gh_486994bdc191","那说明你真的很棒呀","","","{","","","38","","-1","","674985080","0"
"91996","2823597391921729310","1","3","1","","1538054613000","gh_486994bdc191","能推测出来吗？","","","{","","","38","","-1","","674985081","0"
"91997","4860943387086918311","1","3","0","","1538054614000","gh_486994bdc191","你想测什么呢~小乖乖","","","{","","","38","","-1","","674985082","0"
"91998","7969965141009390049","1","3","1","","1538054618000","gh_486994bdc191","考试的书","","","{","","","38","","-1","","674985083","0"
"91999","8581958056753509056","1","3","0","","1538054619000","gh_486994bdc191","具体的范围,考试前有备注,直接到报考点咨询就可以的。","","","{","","","38","","-1","","674985084","0"
"92000","4019423604924362412","1","3","1","","1538054624000","gh_486994bdc191","小说的人物都很有特点呢。","","","{","","","38","","-1","","674985085","0"
"92001","6783730516354745210","1","3","0","","1538054625000","gh_486994bdc191","童话里都是骗人的","","","{","","","38","","-1","","674985086","0"
"92002","3699356442716100046","1","3","1","","1538054630000","gh_486994bdc191","一般化而已。运气好吧","","","{","","","38","","-1","","674985087","0"
"92003","3176729546484681193","1","3","0","","1538054631000","gh_486994bdc191","怎么才算高..","","","{","","","38","","-1","","674985088","0"
"92004","8524174393989138547","1","3","1","","1538054635000","gh_486994bdc191","你能测什么呢","","","{","","","38","","-1","","674985089","0"
"92005","2234407835118416600","1","3","0","","1538054637000","gh_486994bdc191","测测运气.","","","{","","","38","","-1","","674985090","0"
"92006","317805907994205121","1","3","1","","1538054641000","gh_486994bdc191","我现在特别爱你","","","{","","","38","","-1","","674985091","0"
"92007","4471966023913223474","1","3","0","","1538054642000","gh_486994bdc191","傻瓜，问这么弱智的问题。不爱你爱谁啊！","","","{","","","38","","-1","","674985092","0"
"92008","480602104752992145","1","3","1","","1538054647000","gh_486994bdc191","但它曾经给过人们温暖和爱，不是么。","","","{","","","38","","-1","","674985093","0"
"92009","6099816811552458505","1","3","0","","1538054648000","gh_486994bdc191","曾经的爱人们啊。","","","{","","","38","","-1","","674985094","0"
"92010","249545220491124258","1","3","1","","1538054652000","gh_486994bdc191","真心不知道","","","{","","","38","","-1","","674985095","0"
"92011","3890559048304746151","1","3","0","","1538054653000","gh_486994bdc191","真心不知道..","","","{","","","38","","-1","","674985096","0"
"92012","2956123221901719844","1","3","1","","1538054658000","gh_486994bdc191","你猜我人品多好","","","{","","","38","","-1","","674985097","0"
"92013","6195696436474056789","1","3","0","","1538054659000","gh_486994bdc191","我有人品么。","","","{","","","38","","-1","","674985098","0"
"92014","534948951975241329","1","3","1","","1538054663000","gh_486994bdc191","这个人被我藏在镜子里，要不你帮我去看看？","","","{","","","38","","-1","","674985099","0"
"92015","6029419827742194110","1","3","0","","1538054665000","gh_486994bdc191","干嘛呢","","","{","","","38","","-1","","674985100","0"
"92016","1263669643444732060","1","3","1","","1538054669000","gh_486994bdc191","你是个花心大萝卜。","","","{","","","38","","-1","","674985101","0"
"92017","5820473466140487317","1","3","0","","1538054670000","gh_486994bdc191","不花心，哈哈。","","","{","","","38","","-1","","674985102","0"
"92018","7632106054849196138","1","3","1","","1538054675000","gh_486994bdc191","是啊","","","{","","","38","","-1","","674985103","0"
"92019","8717820732185317591","1","3","0","","1538054676000","gh_486994bdc191","呃。。。..","","","{","","","38","","-1","","674985104","0"
"92020","3902544867799048252","1","3","1","","1538054680000","gh_486994bdc191","我相信你的人品，但不相信你的智慧","","","{","","","38","","-1","","674985105","0"
"92021","2172168166401297053","1","3","0","","1538054682000","gh_486994bdc191","我相信我还有人品。","","","{","","","38","","-1","","674985106","0"
"92022","4067151117260062655","1","3","1","","1538054686000","gh_486994bdc191","嗯，喝多少干多少啊","","","{","","","38","","-1","","674985107","0"
"92023","3485097899247994605","1","3","0","","1538054687000","gh_486994bdc191","才一瓶啦","","","{","","","38","","-1","","674985108","0"
"92024","8035640948317139898","1","3","1","","1538054692000","gh_486994bdc191","爱你不花心不爱你花上天","","","{","","","38","","-1","","674985109","0"
"92025","8852097596939835211","1","3","0","","1538054693000","gh_486994bdc191","太花心，为什么爱这么多。","","","{","","","38","","-1","","674985110","0"
"92026","5138193580877914629","1","3","1","","1538054697000","gh_486994bdc191","你脸色不太好吧！","","","{","","","38","","-1","","674985111","0"
"92027","8660296138990297391","1","3","0","","1538054700000","gh_486994bdc191","不好不好","","","{","","","38","","-1","","674985112","0"
"92028","2049259896510663445","1","3","1","","1538054703000","gh_486994bdc191","心态人品最重要","","","{","","","38","","-1","","674985113","0"
"92029","5467420478847609362","1","3","0","","1538054704000","gh_486994bdc191","心态好，做什么事情都能做好[抱抱]","","","{","","","38","","-1","","674985114","0"
"92030","6351451187346739991","1","3","1","","1538054709000","gh_486994bdc191","好酒量。","","","{","","","38","","-1","","674985115","0"
"92031","8961916386762924524","1","3","0","","1538054710000","gh_486994bdc191","才两瓶","","","{","","","38","","-1","","674985116","0"
"92032","5444015892136689422","1","3","1","","1538054714000","gh_486994bdc191","为你爱","","","{","","","38","","-1","","674985117","0"
"92033","5648543407158031184","1","3","0","","1538054715000","gh_486994bdc191","只能越来越爱~","","","{","","","38","","-1","","674985118","0"
"92034","3654675988244688683","1","3","1","","1538054720000","gh_486994bdc191","你沒睡飽嗎？","","","{","","","38","","-1","","674985119","0"
"92035","6092670604377916713","1","3","0","","1538054721000","gh_486994bdc191","嗯哼睡了晚安","","","{","","","38","","-1","","674985120","0"
"92036","8841376116220948787","1","3","1","","1538054726000","gh_486994bdc191","用积极向上的心态面对一切哦！","","","{","","","38","","-1","","674985121","0"
"92037","5091240915149985984","1","3","0","","1538054727000","gh_486994bdc191","积极面对，乐观向上。","","","{","","","38","","-1","","674985122","0"
"92038","1001088321703298014","1","3","1","","1538054732000","gh_486994bdc191","嗯总共有四瓶不过有两瓶用过了","","","{","","","38","","-1","","674985123","0"
"92039","3381965399850856787","1","3","0","","1538054733000","gh_486994bdc191","不是四瓶吗。","","","{","","","38","","-1","","674985124","0"
"92040","7323007090478110159","1","3","1","","1538054738000","gh_486994bdc191","除非这世界只有你我。","","","{","","","38","","-1","","674985125","0"
"92041","6890852396103476417","1","3","0","","1538054739000","gh_486994bdc191","你我是一个世界吗。","","","{","","","38","","-1","","674985126","0"
"92042","1678880253341021117","1","3","1","","1538054743000","gh_486994bdc191","我睡不着","","","{","","","38","","-1","","674985127","0"
"92043","2928008494470651243","1","3","0","","1538054745000","gh_486994bdc191","你没事吧？还不好好睡~","","","{","","","38","","-1","","674985128","0"
"92044","3592861483771551600","1","3","1","","1538054749000","gh_486994bdc191","很多时候，乐观的态度和好听的话帮　不了你。","","","{","","","38","","-1","","674985129","0"
"92045","194259148756341205","1","3","0","","1538054750000","gh_486994bdc191","你这样明天能起得来吗，注意休息啊","","","{","","","38","","-1","","674985130","0"
"92046","84142825869831365","1","3","1","","1538054755000","gh_486994bdc191","瓶再好，不会做饭也没用啊。","","","{","","","38","","-1","","674985131","0"
"92047","8422106254879527727","1","3","0","","1538054756000","gh_486994bdc191","一切都会好不是吗。","","","{","","","38","","-1","","674985132","0"
"92048","9090812338367071540","1","3","1","","1538054760000","gh_486994bdc191","我的世界没有你","","","{","","","38","","-1","","674985133","0"
"92049","1776655271123333079","1","3","0","","1538054761000","gh_486994bdc191","那有什么","","","{","","","38","","-1","","674985134","0"
"92050","21227072003715470","1","3","1","","1538054766000","gh_486994bdc191","我要是睡的话，就留你孤单一人了。","","","{","","","38","","-1","","674985135","0"
"92051","8559238933608741128","1","3","0","","1538054767000","gh_486994bdc191","有你陪，不寂寞","","","{","","","38","","-1","","674985136","0"
"92052","4098164028200626422","1","3","1","","1538054772000","gh_486994bdc191","说的是你吧，和国宝一样一样的。","","","{","","","38","","-1","","674985137","0"
"92053","7080804008200610313","1","3","0","","1538054773000","gh_486994bdc191","国宝国[宝国宝。","","","{","","","38","","-1","","674985138","0"
"92054","2202039258570694109","1","3","1","","1538054777000","gh_486994bdc191","我好喜欢你呢","","","{","","","38","","-1","","674985139","0"
"92055","4299248974609229038","1","3","0","","1538054778000","gh_486994bdc191","我很容易认真的，可不要逗我哦！","","","{","","","38","","-1","","674985140","0"
"92056","2930803072121067030","1","3","1","","1538054783000","gh_486994bdc191","我也不知道啊~~~","","","{","","","38","","-1","","674985141","0"
"92057","2626485455905743465","1","3","0","","1538054784000","gh_486994bdc191","啥？！.","","","{","","","38","","-1","","674985142","0"
"92058","6029701841256353441","1","3","1","","1538054789000","gh_486994bdc191","不能吧","","","{","","","38","","-1","","674985143","0"
"92059","3878655555103004376","1","3","0","","1538054790000","gh_486994bdc191","那就洗洗睡吧晚安","","","{","","","38","","-1","","674985144","0"
"92060","8789735611447852921","1","3","1","","1538054794000","gh_486994bdc191","那我还是当熊猫吧","","","{","","","38","","-1","","674985145","0"
"92061","5760486863640616865","1","3","0","","1538054795000","gh_486994bdc191","熊猫也能吃","","","{","","","38","","-1","","674985146","0"
"92062","1697790576079705154","1","3","1","","1538054800000","gh_486994bdc191","我就逗你就逗你～","","","{","","","38","","-1","","674985147","0"
"92063","4949550852812629856","1","3","0","","1538054801000","gh_486994bdc191","刚那是彩虹？别逗我","","","{","","","38","","-1","","674985148","0"
"92064","250772107252511970","1","3","1","","1538054806000","gh_486994bdc191","把头伸过来，我给你看个好东西","","","{","","","38","","-1","","674985149","0"
"92065","5253938674621064162","1","3","0","","1538054808000","gh_486994bdc191","我要挠你脚心","","","{","","","38","","-1","","674985150","0"
"92066","1886541471448968176","1","3","1","","1538054811000","gh_486994bdc191","好的，再见了。","","","{","","","38","","-1","","674985151","0"
"92067","7434989478017859285","1","3","0","","1538054812000","gh_486994bdc191","后会有期","","","{","","","38","","-1","","674985152","0"
"92068","8361556137846998747","1","3","1","","1538054817000","gh_486994bdc191","熊猫萌萌哒，好想抱一抱呀。","","","{","","","38","","-1","","674985153","0"
"92069","8322446975917396565","1","3","0","","1538054818000","gh_486994bdc191","我抱了抱机器猫","","","{","","","38","","-1","","674985154","0"
"92070","7668109900347645701","1","3","1","","1538054822000","gh_486994bdc191","没逗你","","","{","","","38","","-1","","674985155","0"
"92071","1614393846832584665","1","3","0","","1538054823000","gh_486994bdc191","拍照过来我就信你","","","{","","","38","","-1","","674985156","0"
"92072","1162759002158481092","1","3","1","","1538054828000","gh_486994bdc191","你挠啊","","","{","","","38","","-1","","674985157","0"
"92073","4774111004973214540","1","3","0","","1538054829000","gh_486994bdc191","挠也要亲亲","","","{","","","38","","-1","","674985158","0"
"92074","3225386697159861208","1","3","1","","1538054834000","gh_486994bdc191","再次见面的时间地点快说好，","","","{","","","38","","-1","","674985159","0"
"92075","8136488204138311588","1","3","0","","1538054835000","gh_486994bdc191","开始都这样，慢慢就习惯了，有机会就下手，我相信你。。。","","","{","","","38","","-1","","674985160","0"
"92076","7515697279797708740","1","3","1","","1538054839000","gh_486994bdc191","多陪陪它　猫很粘人。","","","{","","","38","","-1","","674985161","0"
"92077","3822567318802728807","1","3","0","","1538054840000","gh_486994bdc191","我什么宠物有可以相处，可我的爸妈都不让我养","","","{","","","38","","-1","","674985162","0"
"92078","2573777559097486558","1","3","1","","1538054845000","gh_486994bdc191","我怕自己的容颜拍不进你的相机里。","","","{","","","38","","-1","","674985163","0"
"92079","1107483400982232601","1","3","0","","1538054846000","gh_486994bdc191","么相机拍的?。","","","{","","","38","","-1","","674985164","0"
"92080","6829009909441277018","1","3","1","","1538054851000","gh_486994bdc191","亲亲我","","","{","","","38","","-1","","674985165","0"
"92081","3204656386229001927","1","3","0","","1538054852000","gh_486994bdc191","么么,,,","","","{","","","38","","-1","","674985166","0"
"92082","5226982991553191972","1","3","1","","1538054856000","gh_486994bdc191","你真的相信我吗","","","{","","","38","","-1","","674985167","0"
"92083","7162946864137894798","1","3","0","","1538054857000","gh_486994bdc191","你值得我相信么哈哈 我只知道我不能对不起我暗恋的男神呐哈哈","","","{","","","38","","-1","","674985168","0"
"92084","8324470276891489151","1","3","1","","1538054862000","gh_486994bdc191","快让爸妈给你压岁钱啊。","","","{","","","38","","-1","","674985169","0"
"92085","7944543445345688348","1","3","0","","1538054863000","gh_486994bdc191","你老公不给我压岁钱 我给你压岁钱","","","{","","","38","","-1","","674985170","0"
"92086","3236485133796802888","1","3","1","","1538054868000","gh_486994bdc191","相机是多少像素的啊？","","","{","","","38","","-1","","674985171","0"
"92087","7908863420258020274","1","3","0","","1538054870000","gh_486994bdc191","手机拍出单反的感觉了","","","{","","","38","","-1","","674985172","0"
"92088","4832390629751201505","1","3","1","","1538054874000","gh_486994bdc191","我感觉到了你的爱","","","{","","","38","","-1","","674985173","0"
"92089","8478258358323334302","1","3","0","","1538054875000","gh_486994bdc191","当然爱你了 非常爱你","","","{","","","38","","-1","","674985174","0"
"92090","4068645021773629550","1","3","1","","1538054880000","gh_486994bdc191","能不能给我一个机会？","","","{","","","38","","-1","","674985175","0"
"92091","2613736024962095377","1","3","0","","1538054881000","gh_486994bdc191","什么机会","","","{","","","38","","-1","","674985176","0"
"92092","4034705183127407046","1","3","1","","1538054885000","gh_486994bdc191","快拿来快拿来","","","{","","","38","","-1","","674985177","0"
"92093","2488405473634278176","1","3","0","","1538054886000","gh_486994bdc191","已经送到了..","","","{","","","38","","-1","","674985178","0"
"92094","7993913618599020299","1","3","1","","1538054891000","gh_486994bdc191","我喜欢快捷清晰的通讯方式。","","","{","","","38","","-1","","674985179","0"
"92095","3735583018744059329","1","3","0","","1538054892000","gh_486994bdc191","相当靠谱的软件","","","{","","","38","","-1","","674985180","0"
"92096","5731010284055392515","1","3","1","","1538054897000","gh_486994bdc191","爱我什么","","","{","","","38","","-1","","674985181","0"
"92097","6326019757855509455","1","3","0","","1538054898000","gh_486994bdc191","没个靠谱的翻译软件","","","{","","","38","","-1","","674985182","0"
"92098","4674848537296388741","1","3","1","","1538054902000","gh_486994bdc191","发财的好机会想不想要。","","","{","","","38","","-1","","674985183","0"
"92099","2815481422178934870","1","3","0","","1538054903000","gh_486994bdc191","你也想吗要有好机会也介绍你啊 你在南京吗","","","{","","","38","","-1","","674985184","0"
"92100","5360753889749979248","1","3","1","","1538054908000","gh_486994bdc191","送什么","","","{","","","38","","-1","","674985185","0"
"92101","1387588421622045721","1","3","0","","1538054909000","gh_486994bdc191","南京呀，上次还看到个旅拍的帖子呢","","","{","","","38","","-1","","674985186","0"
"92102","4051562526120474350","1","3","1","","1538054914000","gh_486994bdc191","这个软件主要用于做什么？","","","{","","","38","","-1","","674985187","0"
"92103","7983404347443296847","1","3","0","","1538054915000","gh_486994bdc191","可以做软件。","","","{","","","38","","-1","","674985188","0"
"92104","5215413887210422771","1","3","1","","1538054919000","gh_486994bdc191","软件如果好用，记得多和朋友分享啊。","","","{","","","38","","-1","","674985189","0"
"92105","1364037080368192987","1","3","0","","1538054920000","gh_486994bdc191","好哒谢谢亲╭╯ε","","","{","","","38","","-1","","674985190","0"
"92106","2885113209334269612","1","3","1","","1538054925000","gh_486994bdc191","我在一个转角能遇见你的地方。","","","{","","","38","","-1","","674985191","0"
"92107","2363666186600740826","1","3","0","","1538054926000","gh_486994bdc191","遇见 转角。","","","{","","","38","","-1","","674985192","0"
"92108","8414169517757165169","1","3","1","","1538054931000","gh_486994bdc191","老乡你好我江宁的","","","{","","","38","","-1","","674985193","0"
"92109","6473504068583099159","1","3","0","","1538054932000","gh_486994bdc191","挺有意思的，了解一下曾经的辉煌过往，典型的南方挺远，曲径通幽。。","","","{","","","38","","-1","","674985194","0"
"92110","1358118599437581183","1","3","1","","1538054936000","gh_486994bdc191","这个怎么看出来的","","","{","","","38","","-1","","674985195","0"
"92111","6077104741237769878","1","3","0","","1538054937000","gh_486994bdc191","不知道","","","{","","","38","","-1","","674985196","0"
"92112","1856504443529143992","1","3","1","","1538054942000","gh_486994bdc191","客气互帮互助嘛","","","{","","","38","","-1","","674985197","0"
"92113","8176548219395023184","1","3","0","","1538054943000","gh_486994bdc191","互帮互助嘛 不用客气。","","","{","","","38","","-1","","674985198","0"
"92114","3096408701276534201","1","3","1","","1538054947000","gh_486994bdc191","有点柳暗花明又一村的感觉呢。","","","{","","","38","","-1","","674985199","0"
"92115","1975514474874455184","1","3","0","","1538054949000","gh_486994bdc191","在青城后山，感觉没什么所以没有去。","","","{","","","38","","-1","","674985200","0"
"92116","1504251299114477264","1","3","1","","1538054953000","gh_486994bdc191","话说的太多，要不喝口水冷静一下？","","","{","","","38","","-1","","674985201","0"
"92117","1133799058108949453","1","3","0","","1538054954000","gh_486994bdc191","不懂！","","","{","","","38","","-1","","674985202","0"
"92118","852502214725572545","1","3","1","","1538054959000","gh_486994bdc191","是啊","","","{","","","38","","-1","","674985203","0"
"92119","1330679143233220251","1","3","0","","1538054960000","gh_486994bdc191","呵呵呵呵..","","","{","","","38","","-1","","674985204","0"
"92120","1127874485888896839","1","3","1","","1538054964000","gh_486994bdc191","那我就不客气了","","","{","","","38","","-1","","674985205","0"
"92121","765809277605741536","1","3","0","","1538054965000","gh_486994bdc191","别客气..","","","{","","","38","","-1","","674985206","0"
"92122","2606640082157431852","1","3","1","","1538054970000","gh_486994bdc191","大千世界无奇不有，像青城这样的自然景观还多着呢。","","","{","","","38","","-1","","674985207","0"
"92123","9197475686497166668","1","3","0","","1538054971000","gh_486994bdc191","有呢。大千世界无奇不有。","","","{","","","38","","-1","","674985208","0"
"92124","1172909158396353656","1","3","1","","1538054976000","gh_486994bdc191","那可以介绍你们认识啊","","","{","","","38","","-1","","674985209","0"
"92125","8272403658227587791","1","3","0","","1538054978000","gh_486994bdc191","不可以w","","","{","","","38","","-1","","674985210","0"
"92126","7672009093069794326","1","3","1","","1538054981000","gh_486994bdc191","看到你笑了我也开心了，虽然不知道你是不是真的开心。","","","{","","","38","","-1","","674985211","0"
"92127","5616387920765331188","1","3","0","","1538054982000","gh_486994bdc191","为啥开心","","","{","","","38","","-1","","674985212","0"
"92128","5024991906243785631","1","3","1","","1538054987000","gh_486994bdc191","礼多人不怪，有礼才可爱.","","","{","","","38","","-1","","674985213","0"
"92129","6321012447045802718","1","3","0","","1538054988000","gh_486994bdc191","有什么礼呢？。","","","{","","","38","","-1","","674985214","0"
"92130","8799329393090246005","1","3","1","","1538054993000","gh_486994bdc191","你见过？","","","{","","","38","","-1","","674985215","0"
"92131","1732353494122179979","1","3","0","","1538054994000","gh_486994bdc191","不见可爱啊.","","","{","","","38","","-1","","674985216","0"
"92132","6476600896302283021","1","3","1","","1538054998000","gh_486994bdc191","以后会懂得","","","{","","","38","","-1","","674985217","0"
"92133","1075229193642927942","1","3","0","","1538055000000","gh_486994bdc191","现在不懂","","","{","","","38","","-1","","674985218","0"
"92134","4507001663659880280","1","3","1","","1538055004000","gh_486994bdc191","开心要什么理由，心里舒服就行。","","","{","","","38","","-1","","674985219","0"
"92135","4960011583323439599","1","3","0","","1538055005000","gh_486994bdc191","心里不舒服吧！。","","","{","","","38","","-1","","674985220","0"
"92136","5240571202942437091","1","3","1","","1538055009000","gh_486994bdc191","我的心思，你能猜得透吗？","","","{","","","38","","-1","","674985221","0"
"92137","8296954686804740458","1","3","0","","1538055011000","gh_486994bdc191","有时候我猜不透你的心思。","","","{","","","38","","-1","","674985222","0"
"92138","5534466166473460605","1","3","1","","1538055015000","gh_486994bdc191","说话太深奥了，我的脑子太简单了，嘿嘿","","","{","","","38","","-1","","674985223","0"
"92139","2932648397147820982","1","3","0","","1538055016000","gh_486994bdc191","叔说话好深奥哦。","","","{","","","38","","-1","","674985224","0"
"92140","4414974236323823874","1","3","1","","1538055021000","gh_486994bdc191","那可以介绍你们认识啊","","","{","","","38","","-1","","674985225","0"
"92141","9015926534236786165","1","3","0","","1538055023000","gh_486994bdc191","介绍你认识。","","","{","","","38","","-1","","674985226","0"
"92142","783397631590790546","1","3","1","","1538055026000","gh_486994bdc191","不舒服就要说不出，让大家舒服舒服。","","","{","","","38","","-1","","674985227","0"
"92143","8665222978388138432","1","3","0","","1538055027000","gh_486994bdc191","是不是很难受呀？","","","{","","","38","","-1","","674985228","0"
"92144","2366602171204764821","1","3","1","","1538055032000","gh_486994bdc191","对着心思透彻的人，连读心术都不用了。","","","{","","","38","","-1","","674985229","0"
"92145","2625560225646417493","1","3","0","","1538055034000","gh_486994bdc191","千万别硬撑着，好好休息","","","{","","","38","","-1","","674985230","0"
"92146","2281487925286225799","1","3","1","","1538055038000","gh_486994bdc191","没想到还有这层关系？","","","{","","","38","","-1","","674985231","0"
"92147","7271663250571964803","1","3","0","","1538055039000","gh_486994bdc191","以前还真没想到这层，哈哈。","","","{","","","38","","-1","","674985232","0"
"92148","4999722139118368879","1","3","1","","1538055043000","gh_486994bdc191","好的！不用了！","","","{","","","38","","-1","","674985233","0"
"92149","720104040240408377","1","3","0","","1538055044000","gh_486994bdc191","人类的套路啊。。。","","","{","","","38","","-1","","674985234","0"
"92150","2012985947067357923","1","3","1","","1538055049000","gh_486994bdc191","有的时候痛习惯就好","","","{","","","38","","-1","","674985235","0"
"92151","5507060559895537984","1","3","0","","1538055050000","gh_486994bdc191","下次你忍一下，就疼一会的，老是这个样子也不是办法。","","","{","","","38","","-1","","674985236","0"
"92152","2854706857917106410","1","3","1","","1538055055000","gh_486994bdc191","谢谢你的关心哟。","","","{","","","38","","-1","","674985237","0"
"92153","8412011958496953381","1","3","0","","1538055056000","gh_486994bdc191","最关心，谢谢。","","","{","","","38","","-1","","674985238","0"
"92154","5167984922867067157","1","3","1","","1538055060000","gh_486994bdc191","有那么好笑吗？怎么笑成这样","","","{","","","38","","-1","","674985239","0"
"92155","171019458776495018","1","3","0","","1538055061000","gh_486994bdc191","没事 笑笑而已","","","{","","","38","","-1","","674985240","0"
"92156","6979136457823616858","1","3","1","","1538055066000","gh_486994bdc191","人是衡量一切的尺度。","","","{","","","38","","-1","","674985241","0"
"92157","691549185929785507","1","3","0","","1538055067000","gh_486994bdc191","没有尺度大吧？。","","","{","","","38","","-1","","674985242","0"
"92158","6513300745897127291","1","3","1","","1538055072000","gh_486994bdc191","我不会告诉你，其实我不知道答案的！","","","{","","","38","","-1","","674985243","0"
"92159","2823920327551509657","1","3","0","","1538055073000","gh_486994bdc191","那你答应了么","","","{","","","38","","-1","","674985244","0"
"92160","4457066334831971096","1","3","1","","1538055078000","gh_486994bdc191","谁是关心？谢他作甚？","","","{","","","38","","-1","","674985245","0"
"92161","2773959389972329158","1","3","0","","1538055079000","gh_486994bdc191","谢LZ的关心了。","","","{","","","38","","-1","","674985246","0"
"92162","2612620790593606378","1","3","1","","1538055083000","gh_486994bdc191","我很乐观，很喜欢笑.呵呵","","","{","","","38","","-1","","674985247","0"
"92163","7007511277185791609","1","3","0","","1538055085000","gh_486994bdc191","对，笑笑更健康","","","{","","","38","","-1","","674985248","0"
"92164","3701451243832399692","1","3","1","","1538055089000","gh_486994bdc191","要精准把握才行。","","","{","","","38","","-1","","674985249","0"
"92165","3975029714560933759","1","3","0","","1538055090000","gh_486994bdc191","好吧…可能是摩羯","","","{","","","38","","-1","","674985250","0"
"92166","8437791200769760295","1","3","1","","1538055095000","gh_486994bdc191","答应！","","","{","","","38","","-1","","674985251","0"
"92167","8411695115842155465","1","3","0","","1538055096000","gh_486994bdc191","给你巧克力","","","{","","","38","","-1","","674985252","0"
"92168","7035225072826260946","3","3","0","","1538055097000","gh_486994bdc191","<?xml version=""1.0""?>
<msg>
	<img aeskey=""74647a7a6f6c77756371726862627061"" encryver=""1"" cdnthumbaeskey=""74647a7a6f6c77756371726862627061"" cdnthumburl=""3064020100045d305b020100020438bf65eb02033d11fd020468e2e26502045bacdbb90436323537303739333133345f323030363533313831375f34613731393561373531356634373230396361313463636166316631616562640204010400010201000400"" cdnthumblength=""5210"" cdnthumbheight=""75"" cdnthumbwidth=""100"" cdnmidheight=""0"" cdnmidwidth=""0"" cdnhdheight=""0"" cdnhdwidth=""0"" cdnmidimgurl=""3064020100045d305b020100020438bf65eb02033d11fd020468e2e26502045bacdbb90436323537303739333133345f323030363533313831375f34613731393561373531356634373230396361313463636166316631616562640204010400010201000400"" length=""30258"" cdnbigimgurl=""3064020100045d305b020100020438bf65eb02033d11fd020468e2e26502045bacdbb90436323537303739333133345f323030363533313831375f34613731393561373531356634373230396361313463636166316631616562640204010400010201000400"" hdlength=""150161"" />
</msg>
","THUMBNAIL_DIRPATH://th_56e0e5861674e285dc6ba9c047a55dbd","","{","","","38","","-1","","674985253","0"
"92169","118962267829364376","1","3","1","","1538055100000","gh_486994bdc191","小事一桩，不足挂齿。","","","{","","","38","","-1","","674985254","0"
"92170","6799960482045576182","1","3","0","","1538055101000","gh_486994bdc191","我承认我是一个队感情过于敏感过于较真的人","","","{","","","38","","-1","","674985255","0"
"92171","5447748685134019587","1","3","1","","1538055106000","gh_486994bdc191","那你先笑的吧","","","{","","","38","","-1","","674985256","0"
"92172","6957573631934022115","1","3","0","","1538055107000","gh_486994bdc191","不笑你，是情侣","","","{","","","38","","-1","","674985257","0"
